month,subdivison,line,day_type,reporting_category,subcategory,delays
2022-07,B DIVISION,JZ,2,Infrastructure & Equipment,Other Internal Disruptions,9
2022-07,B DIVISION,JZ,2,Infrastructure & Equipment,Other - Sig,119
2022-07,B DIVISION,JZ,2,Infrastructure & Equipment,Propulsion,10
2022-07,B DIVISION,JZ,2,Infrastructure & Equipment,Rail and Roadbed,28
2022-07,B DIVISION,JZ,2,Infrastructure & Equipment,Service Delivery,14
2022-07,B DIVISION,JZ,2,Operating Conditions,,39
2022-07,B DIVISION,JZ,2,Planned ROW Work,Capital Work - Other Planned ROW,18
2022-07,B DIVISION,JZ,2,Planned ROW Work,Subways Maintenance,76
2022-07,B DIVISION,JZ,2,Planned ROW Work,Work Equipment,7
2022-07,B DIVISION,JZ,2,Police & Medical,"Public Conduct, Crime, Police Response",37
2022-07,B DIVISION,JZ,2,Police & Medical,Sick/Injured Customer,2
2022-07,B DIVISION,L,1,Crew Availability,Crew Availability,613
2022-07,B DIVISION,L,1,External Factors,External Debris on Roadbed,8
2022-07,B DIVISION,L,1,External Factors,Inclement Weather,3
2022-07,B DIVISION,L,1,Infrastructure & Equipment,Braking,11
2022-07,B DIVISION,L,1,Infrastructure & Equipment,Door-Related,1
2022-07,B DIVISION,L,1,Infrastructure & Equipment,Other - CE,1
2022-07,B DIVISION,L,1,Infrastructure & Equipment,Other Infrastructure,176
2022-07,B DIVISION,L,1,Infrastructure & Equipment,Other - Sig,93
2022-07,B DIVISION,L,1,Infrastructure & Equipment,Rail and Roadbed,41
2022-07,B DIVISION,L,1,Infrastructure & Equipment,Service Delivery,6
2022-07,B DIVISION,L,1,Operating Conditions,,7
2022-07,B DIVISION,L,1,Planned ROW Work,Capital Work - Other Planned ROW,3
2022-07,B DIVISION,L,1,Planned ROW Work,Insufficient Supplement Schedule,13
2022-07,B DIVISION,L,1,Planned ROW Work,Subways Maintenance,101
2022-07,B DIVISION,L,1,Police & Medical,Persons on Roadbed,19
2022-07,B DIVISION,L,1,Police & Medical,"Public Conduct, Crime, Police Response",54
2022-07,B DIVISION,L,1,Police & Medical,Sick/Injured Customer,10
2022-07,B DIVISION,L,2,Crew Availability,Crew Availability,184
2022-07,B DIVISION,L,2,Infrastructure & Equipment,Braking,3
2022-07,B DIVISION,L,2,Infrastructure & Equipment,Door-Related,1
2022-07,B DIVISION,L,2,Infrastructure & Equipment,Other Infrastructure,13
2022-07,B DIVISION,L,2,Infrastructure & Equipment,Other - Sig,5
2022-07,B DIVISION,L,2,Infrastructure & Equipment,Propulsion,7
2022-07,B DIVISION,L,2,Infrastructure & Equipment,Rail and Roadbed,66
2022-07,B DIVISION,L,2,Infrastructure & Equipment,Service Delivery,9
2022-07,B DIVISION,L,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,9
2022-07,B DIVISION,L,2,Operating Conditions,,1
2022-07,B DIVISION,L,2,Planned ROW Work,Subways Maintenance,25
2022-07,B DIVISION,L,2,Planned ROW Work,Work Equipment,1
2022-07,B DIVISION,L,2,Police & Medical,Persons on Roadbed,2
2022-07,B DIVISION,L,2,Police & Medical,"Public Conduct, Crime, Police Response",20
2022-07,B DIVISION,L,2,Police & Medical,Sick/Injured Customer,7
2022-07,B DIVISION,M,1,Crew Availability,Crew Availability,506
2022-07,B DIVISION,M,1,External Factors,External Debris on Roadbed,2
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Braking,25
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Door-Related,9
2022-07,B DIVISION,M,1,Infrastructure & Equipment,"Fire, Smoke, Debris",21
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Other - CE,10
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Other Infrastructure,191
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Other Internal Disruptions,14
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Other - Sig,127
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Propulsion,1
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Rail and Roadbed,49
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Service Delivery,9
2022-07,B DIVISION,M,1,Infrastructure & Equipment,Signal Modernization Capital Project,36
2022-07,B DIVISION,M,1,Operating Conditions,,188
2022-07,B DIVISION,M,1,Planned ROW Work,Subways Maintenance,82
2022-07,B DIVISION,M,1,Planned ROW Work,Work Equipment,18
2022-07,B DIVISION,M,1,Police & Medical,Persons on Roadbed,76
2022-07,B DIVISION,M,1,Police & Medical,"Public Conduct, Crime, Police Response",73
2022-07,B DIVISION,M,1,Police & Medical,Sick/Injured Customer,14
2022-07,B DIVISION,M,2,Crew Availability,Crew Availability,64
2022-07,B DIVISION,M,2,External Factors,External Debris on Roadbed,1
2022-07,B DIVISION,M,2,Infrastructure & Equipment,Other - Sig,16
2022-07,B DIVISION,M,2,Operating Conditions,,4
2022-07,B DIVISION,M,2,Planned ROW Work,Subways Maintenance,2
2022-07,B DIVISION,M,2,Planned ROW Work,Work Equipment,1
2022-07,B DIVISION,M,2,Police & Medical,Persons on Roadbed,1
2022-07,B DIVISION,M,2,Police & Medical,"Public Conduct, Crime, Police Response",9
2022-07,B DIVISION,N,1,Crew Availability,Crew Availability,760
2022-07,B DIVISION,N,1,External Factors,External Agency or Utility,2
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Braking,34
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Door-Related,60
2022-07,B DIVISION,N,1,Infrastructure & Equipment,"Fire, Smoke, Debris",23
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Other - CE,51
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Other Infrastructure,19
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Other - Sig,119
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Propulsion,25
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Rail and Roadbed,71
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Service Delivery,30
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Signal Modernization Capital Project,18
2022-07,B DIVISION,N,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,51
2022-07,B DIVISION,N,1,Operating Conditions,,212
2022-07,B DIVISION,N,1,Planned ROW Work,Capital Work - Other Planned ROW,10
2022-07,B DIVISION,N,1,Planned ROW Work,Subways Maintenance,293
2022-07,B DIVISION,N,1,Planned ROW Work,Work Equipment,32
2022-07,B DIVISION,N,1,Police & Medical,Persons on Roadbed,106
2022-07,B DIVISION,N,1,Police & Medical,"Public Conduct, Crime, Police Response",192
2022-07,B DIVISION,N,1,Police & Medical,Sick/Injured Customer,38
2022-07,B DIVISION,N,2,Crew Availability,Crew Availability,317
2022-07,B DIVISION,N,2,Infrastructure & Equipment,Braking,8
2022-07,B DIVISION,N,2,Infrastructure & Equipment,Door-Related,7
2022-07,B DIVISION,N,2,Infrastructure & Equipment,Other - CE,5
2022-07,B DIVISION,N,2,Infrastructure & Equipment,Other Infrastructure,16
2022-07,B DIVISION,N,2,Infrastructure & Equipment,Other Internal Disruptions,12
2022-07,B DIVISION,N,2,Infrastructure & Equipment,Other - Sig,17
2022-07,B DIVISION,N,2,Infrastructure & Equipment,Propulsion,25
2022-07,B DIVISION,N,2,Infrastructure & Equipment,Service Delivery,5
2022-07,B DIVISION,N,2,Operating Conditions,,198
2022-07,B DIVISION,N,2,Planned ROW Work,Capital Work - Other Planned ROW,55
2022-07,B DIVISION,N,2,Planned ROW Work,Subways Maintenance,101
2022-07,B DIVISION,N,2,Planned ROW Work,Work Equipment,9
2022-07,B DIVISION,N,2,Police & Medical,Persons on Roadbed,3
2022-07,B DIVISION,N,2,Police & Medical,"Public Conduct, Crime, Police Response",40
2022-07,B DIVISION,N,2,Police & Medical,Sick/Injured Customer,3
2022-07,B DIVISION,Q,1,Crew Availability,Crew Availability,560
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Braking,25
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Door-Related,48
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,"Fire, Smoke, Debris",42
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Other - CE,28
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Other Infrastructure,1
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Other Internal Disruptions,1
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Other - Sig,127
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Propulsion,17
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Rail and Roadbed,82
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Service Delivery,57
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Signal Modernization Capital Project,12
2022-07,B DIVISION,Q,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,11
2022-07,B DIVISION,Q,1,Operating Conditions,,328
2022-07,B DIVISION,Q,1,Planned ROW Work,Capital Work - Other Planned ROW,8
2022-07,B DIVISION,Q,1,Planned ROW Work,Subways Maintenance,197
2022-07,B DIVISION,Q,1,Planned ROW Work,Work Equipment,21
2022-07,B DIVISION,Q,1,Police & Medical,Persons on Roadbed,120
2022-07,B DIVISION,Q,1,Police & Medical,"Public Conduct, Crime, Police Response",161
2022-07,B DIVISION,Q,1,Police & Medical,Sick/Injured Customer,17
2022-07,B DIVISION,Q,2,Crew Availability,Crew Availability,274
2022-07,B DIVISION,Q,2,Infrastructure & Equipment,Braking,5
2022-07,B DIVISION,Q,2,Infrastructure & Equipment,Door-Related,2
2022-07,B DIVISION,Q,2,Infrastructure & Equipment,Other - CE,20
2022-07,B DIVISION,Q,2,Infrastructure & Equipment,Other Infrastructure,9
2022-07,B DIVISION,Q,2,Infrastructure & Equipment,Other Internal Disruptions,31
2022-07,B DIVISION,Q,2,Infrastructure & Equipment,Other - Sig,28
2022-07,B DIVISION,Q,2,Infrastructure & Equipment,Propulsion,9
2022-07,B DIVISION,Q,2,Infrastructure & Equipment,Rail and Roadbed,7
2022-07,B DIVISION,Q,2,Infrastructure & Equipment,Service Delivery,6
2022-07,B DIVISION,Q,2,Operating Conditions,,306
2022-07,B DIVISION,Q,2,Planned ROW Work,Subways Maintenance,169
2022-07,B DIVISION,Q,2,Planned ROW Work,Work Equipment,9
2022-07,B DIVISION,Q,2,Police & Medical,Persons on Roadbed,2
2022-07,B DIVISION,Q,2,Police & Medical,"Public Conduct, Crime, Police Response",110
2022-07,B DIVISION,Q,2,Police & Medical,Sick/Injured Customer,11
2022-07,B DIVISION,R,1,Crew Availability,Crew Availability,618
2022-07,B DIVISION,R,1,External Factors,External Agency or Utility,5
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Braking,34
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Door-Related,15
2022-07,B DIVISION,R,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Other - CE,7
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Other Infrastructure,93
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Other Internal Disruptions,6
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Other - Sig,51
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Propulsion,7
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Rail and Roadbed,55
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Service Delivery,13
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Signal Modernization Capital Project,31
2022-07,B DIVISION,R,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,16
2022-07,B DIVISION,R,1,Operating Conditions,,217
2022-07,B DIVISION,R,1,Planned ROW Work,Capital Work - Other Planned ROW,5
2022-07,B DIVISION,R,1,Planned ROW Work,Subways Maintenance,138
2022-07,B DIVISION,R,1,Planned ROW Work,Work Equipment,16
2022-07,B DIVISION,R,1,Police & Medical,Persons on Roadbed,51
2022-07,B DIVISION,R,1,Police & Medical,"Public Conduct, Crime, Police Response",109
2022-07,B DIVISION,R,1,Police & Medical,Sick/Injured Customer,4
2022-07,B DIVISION,R,2,Crew Availability,Crew Availability,176
2022-07,B DIVISION,R,2,Infrastructure & Equipment,Other Infrastructure,24
2022-07,B DIVISION,R,2,Infrastructure & Equipment,Other Internal Disruptions,1
2022-07,B DIVISION,R,2,Infrastructure & Equipment,Other - Sig,6
2022-07,B DIVISION,R,2,Operating Conditions,,47
2022-07,B DIVISION,R,2,Planned ROW Work,Capital Work - Other Planned ROW,105
2022-07,B DIVISION,R,2,Planned ROW Work,Subways Maintenance,16
2022-07,B DIVISION,R,2,Planned ROW Work,Work Equipment,17
2022-07,B DIVISION,R,2,Police & Medical,Persons on Roadbed,17
2022-07,B DIVISION,R,2,Police & Medical,"Public Conduct, Crime, Police Response",20
2022-07,B DIVISION,R,2,Police & Medical,Sick/Injured Customer,1
2022-07,A DIVISION,S 42nd,1,Crew Availability,Crew Availability,2
2022-07,A DIVISION,S 42nd,1,Infrastructure & Equipment,Other - CE,34
2022-07,A DIVISION,S 42nd,1,Infrastructure & Equipment,Service Delivery,8
2022-07,A DIVISION,S 42nd,1,Operating Conditions,,11
2022-07,A DIVISION,S 42nd,1,Police & Medical,"Public Conduct, Crime, Police Response",10
2022-07,A DIVISION,S 42nd,1,Police & Medical,Sick/Injured Customer,7
2022-07,A DIVISION,S 42nd,2,Infrastructure & Equipment,Braking,8
2022-07,A DIVISION,S 42nd,2,Infrastructure & Equipment,Other - CE,12
2022-07,A DIVISION,S 42nd,2,Infrastructure & Equipment,Service Delivery,7
2022-07,A DIVISION,S 42nd,2,Police & Medical,"Public Conduct, Crime, Police Response",6
2022-07,B DIVISION,S Fkln,1,Crew Availability,Crew Availability,2
2022-07,B DIVISION,S Fkln,1,External Factors,External Debris on Roadbed,4
2022-07,B DIVISION,S Fkln,1,Infrastructure & Equipment,Other Infrastructure,4
2022-07,B DIVISION,S Fkln,1,Infrastructure & Equipment,Other - Sig,18
2022-07,B DIVISION,S Fkln,1,Infrastructure & Equipment,Propulsion,24
2022-07,B DIVISION,S Fkln,1,Police & Medical,Persons on Roadbed,2
2022-07,B DIVISION,S Fkln,2,Infrastructure & Equipment,Other - Sig,18
2022-07,B DIVISION,S Fkln,2,Infrastructure & Equipment,Rail and Roadbed,5
2022-07,B DIVISION,S Fkln,2,Infrastructure & Equipment,Service Delivery,2
2022-07,B DIVISION,S Rock,1,Crew Availability,Crew Availability,5
2022-07,B DIVISION,S Rock,1,External Factors,External Agency or Utility,37
2022-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Braking,2
2022-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Other - Sig,26
2022-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Rail and Roadbed,7
2022-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Service Delivery,10
2022-07,B DIVISION,S Rock,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,3
2022-07,B DIVISION,S Rock,1,Operating Conditions,,14
2022-07,B DIVISION,S Rock,1,Planned ROW Work,Subways Maintenance,2
2022-07,B DIVISION,S Rock,1,Police & Medical,"Public Conduct, Crime, Police Response",19
2022-07,B DIVISION,S Rock,2,Crew Availability,Crew Availability,35
2022-07,B DIVISION,S Rock,2,External Factors,External Agency or Utility,45
2022-07,B DIVISION,S Rock,2,Infrastructure & Equipment,Door-Related,2
2022-07,B DIVISION,S Rock,2,Infrastructure & Equipment,Other - CE,2
2022-07,B DIVISION,S Rock,2,Infrastructure & Equipment,Other - Sig,8
2022-07,B DIVISION,S Rock,2,Infrastructure & Equipment,Rail and Roadbed,3
2022-07,B DIVISION,S Rock,2,Operating Conditions,,17
2022-07,B DIVISION,S Rock,2,Planned ROW Work,Capital Work - Other Planned ROW,1
2022-07,B DIVISION,S Rock,2,Planned ROW Work,Subways Maintenance,7
2022-07,B DIVISION,S Rock,2,Police & Medical,Persons on Roadbed,1
2022-07,B DIVISION,S Rock,2,Police & Medical,"Public Conduct, Crime, Police Response",2
2022-07,Systemwide,Systemwide,1,Crew Availability,Systemwide,8982
2022-07,Systemwide,Systemwide,1,External Factors,Systemwide,1069
2022-07,Systemwide,Systemwide,1,Infrastructure & Equipment,Systemwide,10507
2022-07,Systemwide,Systemwide,1,Operating Conditions,Systemwide,4937
2022-07,Systemwide,Systemwide,1,Planned ROW Work,Systemwide,4320
2022-07,Systemwide,Systemwide,1,Police & Medical,Systemwide,4893
2022-07,Systemwide,Systemwide,2,Crew Availability,Systemwide,2777
2022-07,Systemwide,Systemwide,2,External Factors,Systemwide,191
2022-07,Systemwide,Systemwide,2,Infrastructure & Equipment,Systemwide,1811
2022-07,Systemwide,Systemwide,2,Operating Conditions,Systemwide,2708
2022-07,Systemwide,Systemwide,2,Planned ROW Work,Systemwide,2484
2022-07,Systemwide,Systemwide,2,Police & Medical,Systemwide,1769
2022-06,A DIVISION,1,1,Crew Availability,Crew Availability,378
2022-06,A DIVISION,1,1,External Factors,External Debris on Roadbed,53
2022-06,A DIVISION,1,1,Infrastructure & Equipment,Braking,43
2022-06,A DIVISION,1,1,Infrastructure & Equipment,Door-Related,8
2022-06,A DIVISION,1,1,Infrastructure & Equipment,"Fire, Smoke, Debris",16
2022-06,A DIVISION,1,1,Infrastructure & Equipment,Other - CE,1
2022-06,A DIVISION,1,1,Infrastructure & Equipment,Other Infrastructure,73
2022-06,A DIVISION,1,1,Infrastructure & Equipment,Other - Sig,119
2022-06,A DIVISION,1,1,Infrastructure & Equipment,Rail and Roadbed,8
2022-06,A DIVISION,1,1,Infrastructure & Equipment,Service Delivery,16
2022-06,A DIVISION,1,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,11
2022-06,A DIVISION,1,1,Operating Conditions,,350
2022-06,A DIVISION,1,1,Planned ROW Work,Capital Work - Other Planned ROW,9
2022-06,A DIVISION,1,1,Planned ROW Work,Subways Maintenance,235
2022-06,A DIVISION,1,1,Planned ROW Work,Work Equipment,3
2022-06,A DIVISION,1,1,Police & Medical,Persons on Roadbed,25
2022-06,A DIVISION,1,1,Police & Medical,"Public Conduct, Crime, Police Response",312
2022-06,A DIVISION,1,1,Police & Medical,Sick/Injured Customer,50
2022-06,A DIVISION,1,2,Crew Availability,Crew Availability,126
2022-06,A DIVISION,1,2,Infrastructure & Equipment,Door-Related,1
2022-06,A DIVISION,1,2,Infrastructure & Equipment,Other Infrastructure,1
2022-06,A DIVISION,1,2,Infrastructure & Equipment,Other - Sig,18
2022-06,A DIVISION,1,2,Infrastructure & Equipment,Rail and Roadbed,11
2022-06,A DIVISION,1,2,Infrastructure & Equipment,Service Delivery,1
2022-06,A DIVISION,1,2,Operating Conditions,,80
2022-06,A DIVISION,1,2,Planned ROW Work,Subways Maintenance,27
2022-06,A DIVISION,1,2,Planned ROW Work,Work Equipment,3
2022-06,A DIVISION,1,2,Police & Medical,Persons on Roadbed,33
2022-06,A DIVISION,1,2,Police & Medical,"Public Conduct, Crime, Police Response",40
2022-06,A DIVISION,1,2,Police & Medical,Sick/Injured Customer,5
2022-06,A DIVISION,2,1,Crew Availability,Crew Availability,373
2022-06,A DIVISION,2,1,External Factors,External Debris on Roadbed,1
2022-06,A DIVISION,2,1,External Factors,Inclement Weather,21
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Braking,57
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Door-Related,16
2022-06,A DIVISION,2,1,Infrastructure & Equipment,"Fire, Smoke, Debris",5
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Other - CE,1
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Other Infrastructure,12
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Other Internal Disruptions,1
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Other - Sig,111
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Propulsion,13
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Rail and Roadbed,1
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Service Delivery,21
2022-06,A DIVISION,2,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,14
2022-06,A DIVISION,2,1,Operating Conditions,,410
2022-06,A DIVISION,2,1,Planned ROW Work,Capital Work - Other Planned ROW,9
2022-06,A DIVISION,2,1,Planned ROW Work,Insufficient Supplement Schedule,49
2022-06,A DIVISION,2,1,Planned ROW Work,Subways Maintenance,248
2022-06,A DIVISION,2,1,Planned ROW Work,Work Equipment,1
2022-06,A DIVISION,2,1,Police & Medical,Persons on Roadbed,43
2022-06,A DIVISION,2,1,Police & Medical,"Public Conduct, Crime, Police Response",205
2022-06,A DIVISION,2,1,Police & Medical,Sick/Injured Customer,53
2022-06,A DIVISION,2,2,Crew Availability,Crew Availability,177
2022-06,A DIVISION,2,2,External Factors,External Agency or Utility,24
2022-06,A DIVISION,2,2,Infrastructure & Equipment,Braking,1
2022-06,A DIVISION,2,2,Infrastructure & Equipment,Door-Related,1
2022-06,A DIVISION,2,2,Infrastructure & Equipment,Other - CE,16
2022-06,A DIVISION,2,2,Infrastructure & Equipment,Other Infrastructure,13
